ID,LONGITUDE,LATITUDE,Coloring,DA,CD,Province,CSD,Abbrev,Suppressed,POP2016,POP2011,Age <4,Age 5 to 9,Age 10 to 14,Age 15 to 19,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20 to 24,Age 25 to 29,Age 30 to 34,Age 35 to 39,Age 40 to 44,Age 45 to 49,Age 50 to 54,Age 55 to 59,Age 60 to 64,Age 65 to 69,Age 70 to 74,Age 75 to 79,Age 80 to 84,Age 85+,DAUID,POPY65,POPO65
182361,-80464118,43458221,0,35300404,3530,35,3530013,ON,N,447,445,20,20,20,15,5,5,5,5,5,25,35,25,25,30,40,35,30,30,15,10,25,25,10,35300404,375,85
182377,-80466521,43461459,3,35300405,3530,35,3530013,ON,N,553,550,25,15,20,15,0,0,0,10,5,35,50,40,40,30,45,40,40,40,20,15,25,20,25,35300405,450,105
182353,-80468465,43457151,2,35300406,3530,35,3530013,ON,N,411,415,15,15,15,25,5,0,5,5,0,35,35,35,20,25,40,35,30,20,15,15,15,15,5,35300406,360,65
182425,-80459903,43463440,2,35300407,3530,35,3530013,ON,N,551,550,20,10,15,20,5,0,0,10,5,45,60,25,35,35,50,40,35,45,30,30,20,15,20,35300407,455,115
182433,-80455091,43462852,0,35300408,3530,35,3530013,ON,N,492,490,15,20,25,20,0,10,5,5,0,30,15,15,25,30,35,40,45,30,25,25,40,35,15,35300408,365,140
182465,-80451500,43463294,2,35300409,3530,35,3530013,ON,N,752,750,30,30,40,40,5,0,10,5,10,45,50,40,35,40,60,60,60,55,40,55,40,30,15,35300409,615,180
182481,-80448209,43463665,3,35300410,3530,35,3530013,ON,N,635,635,10,25,30,35,5,5,15,10,5,30,15,15,25,45,45,40,45,40,45,50,55,55,25,35300410,440,230
182569,-80439777,43459302,3,35300413,3530,35,3530013,ON,N,559,560,30,40,55,50,15,5,15,10,10,40,30,25,15,40,45,40,40,30,30,35,15,10,0,35300413,535,90
182553,-80440595,43456807,1,35300414,3530,35,3530013,ON,N,481,480,20,25,45,40,5,5,10,5,10,40,15,25,30,30,35,45,30,25,20,20,15,10,10,35300414,440,75
182601,-80436115,43456030,4,35300415,3530,35,3530013,ON,N,657,655,65,40,35,50,10,10,5,10,15,50,80,35,75,60,60,40,25,20,10,0,0,10,5,35300415,685,25
182545,-80438243,43454018,0,35300416,3530,35,3530013,ON,N,336,340,30,35,25,30,10,10,5,5,5,20,25,35,30,20,25,15,10,15,10,10,5,5,0,35300416,350,30
182585,-80436652,43452683,1,35300417,3530,35,3530013,ON,N,416,415,20,15,25,35,10,0,10,5,5,30,30,30,20,25,45,30,25,15,30,20,10,5,5,35300417,375,70
182593,-80433682,43450548,2,35300418,3530,35,3530013,ON,N,868,865,35,40,40,65,15,10,15,10,15,65,45,30,55,45,70,85,95,75,50,40,25,10,10,35300418,810,135
182649,-80428315,43451711,3,35300419,3530,35,3530013,ON,N,500,500,30,20,40,40,10,5,10,5,5,30,20,15,30,35,40,55,35,45,30,15,15,5,0,35300419,470,65
182305,-80425292,43448846,2,35300420,3530,35,3530013,ON,N,377,380,15,30,35,40,5,10,10,5,10,30,15,10,25,30,35,35,20,20,15,10,10,5,0,35300420,380,40
182313,-80418788,43443623,2,35300423,3530,35,3530013,ON,N,765,765,45,40,60,60,10,10,5,15,15,50,35,55,40,50,70,75,65,40,30,20,20,10,5,35300423,740,85
182257,-80420571,43433678,2,35300424,3530,35,3530013,ON,N,462,465,25,10,15,25,5,0,0,5,5,25,20,20,15,30,25,40,55,45,40,45,10,10,5,35300424,365,110
182281,-80426960,43434297,1,35300425,3530,35,3530013,ON,N,218,220,20,10,5,15,0,0,5,0,5,15,30,30,25,10,15,10,5,10,5,5,5,5,0,35300425,210,20
182217,-80428247,43425826,3,35300429,3530,35,3530013,ON,N,639,640,30,20,35,30,5,5,5,5,10,35,50,40,35,35,35,50,50,60,45,35,30,20,5,35300429,535,135
182137,-80433669,43431061,2,35300431,3530,35,3530013,ON,N,531,530,45,35,35,30,5,5,5,10,0,55,55,55,45,30,30,40,30,25,20,10,5,5,0,35300431,535,40
182129,-80437679,43430917,0,35300432,3530,35,3530013,ON,N,489,490,35,15,20,25,5,10,0,5,10,45,40,35,35,45,35,45,30,25,15,20,5,5,0,35300432,460,45
182185,-80436707,43435201,3,35300433,3530,35,3530013,ON,N,487,490,25,15,25,30,10,5,5,10,10,45,30,35,35,40,40,50,40,35,20,10,10,5,0,35300433,485,45
182145,-80432393,43433404,1,35300434,3530,35,3530013,ON,N,820,820,65,80,85,85,20,15,15,20,15,70,50,65,55,45,55,30,35,35,20,20,10,15,5,35300434,840,70
182193,-80434213,43436572,0,35300435,3530,35,3530013,ON,N,412,410,40,30,40,50,10,10,5,10,10,20,30,25,30,40,30,25,20,15,10,5,5,5,0,35300435,440,25
182201,-80430344,43434878,2,35300436,3530,35,3530013,ON,N,530,530,30,35,35,35,5,5,5,10,5,35,45,50,45,35,50,45,20,30,20,0,5,5,5,35300436,520,35
182209,-80431503,43440511,3,35300437,3530,35,3530013,ON,N,875,875,60,55,55,70,15,10,15,10,15,60,90,75,55,60,90,75,65,35,10,20,10,5,0,35300437,910,45
182153,-80441191,43438126,1,35300438,3530,35,3530013,ON,N,1610,1610,40,45,65,70,10,15,10,15,20,65,55,55,55,65,80,75,70,110,85,100,125,165,285,35300438,920,760
182001,-80449245,43439568,2,35300439,3530,35,3530013,ON,N,654,655,30,30,40,25,5,0,0,10,5,50,45,35,30,45,50,50,50,40,35,30,25,25,10,35300439,540,125
181985,-80451212,43436362,3,35300440,3530,35,3530013,ON,N,520,520,10,30,30,25,5,5,0,5,5,20,35,30,35,40,45,35,55,35,20,25,15,15,20,35300440,445,95
181993,-80453507,43439016,1,35300441,3530,35,3530013,ON,N,324,325,15,15,15,25,5,10,5,0,5,15,30,35,20,25,25,15,10,25,10,5,15,15,10,35300441,295,55
181977,-80454275,43444972,0,35300442,3530,35,3530013,ON,N,388,390,10,15,15,25,5,5,0,10,5,30,15,10,15,25,35,30,30,25,15,25,35,15,10,35300442,305,100
182009,-80450672,43444226,2,35300443,3530,35,3530013,ON,N,275,275,10,20,20,15,5,0,0,0,0,10,10,5,20,25,20,10,20,20,15,20,20,10,10,35300443,210,75
182161,-80444226,43444228,3,35300444,3530,35,3530013,ON,N,446,445,15,30,30,25,5,5,5,10,5,25,15,10,25,30,35,30,40,30,20,25,35,15,10,35300444,370,105
182017,-80445668,43447688,1,35300445,3530,35,3530013,ON,N,484,485,5,20,25,20,10,0,5,5,0,20,15,15,20,25,25,30,30,25,40,40,55,50,25,35300445,295,210
182177,-80440746,43448991,3,35300446,3530,35,3530013,ON,N,657,655,45,40,20,40,10,5,10,10,10,60,70,50,50,45,45,30,30,30,30,20,20,20,15,35300446,600,105
182169,-80437709,43446209,0,35300447,3530,35,3530013,ON,N,497,500,20,25,35,35,10,10,5,5,5,25,20,20,20,30,45,45,35,40,35,35,20,10,10,35300447,430,110
182529,-80441834,43450584,0,35300448,3530,35,3530013,ON,N,804,805,40,40,50,30,5,10,0,10,10,55,60,55,45,50,75,45,50,65,45,45,35,15,5,35300448,695,145
182521,-80444940,43452717,2,35300449,3530,35,3530013,ON,N,570,570,35,30,35,40,5,10,10,10,10,40,65,50,25,45,40,30,20,25,20,15,20,20,10,35300449,525,85
182537,-80442557,43454127,3,35300450,3530,35,3530013,ON,N,489,490,20,30,25,30,5,5,5,5,5,35,30,30,35,25,40,35,35,30,25,25,15,15,10,35300450,425,90
182457,-80445474,43457336,0,35300451,3530,35,3530013,ON,N,488,485,25,20,25,30,5,5,5,5,5,40,30,25,20,20,45,40,30,30,25,45,25,15,5,35300451,405,115
182449,-80448885,43453967,1,35300452,3530,35,3530013,ON,N,405,405,15,15,25,30,5,5,5,10,5,25,15,15,20,20,35,30,20,40,25,20,15,20,5,35300452,335,85
182441,-80453127,43452432,3,35300453,3530,35,3530013,ON,N,518,520,20,25,30,40,10,10,10,5,5,30,20,15,25,45,50,35,40,30,20,40,20,25,10,35300453,445,115
181921,-80453469,43432855,1,35300454,3530,35,3530013,ON,N,533,535,25,25,15,35,10,5,10,10,5,65,45,40,30,35,50,40,35,35,20,20,15,5,10,35300454,515,70
181889,-80456920,43432359,2,35300455,3530,35,3530013,ON,N,463,465,25,25,30,20,0,10,5,5,5,25,35,25,30,40,35,35,30,35,35,25,15,5,5,35300455,415,85
181937,-80449378,43431557,0,35300456,3530,35,3530013,ON,N,505,505,20,15,25,25,0,5,5,10,10,50,60,50,30,35,40,40,30,30,30,10,15,5,10,35300456,480,70
182265,-80416576,43426469,3,35300460,3530,35,3530013,ON,N,475,475,35,10,25,30,5,10,5,5,10,30,20,25,30,25,45,35,50,45,30,20,10,10,0,35300460,440,70
182697,-80409175,43428818,0,35300462,3530,35,3530013,ON,N,971,970,30,50,70,65,15,10,10,15,15,50,45,30,65,60,70,110,105,85,55,40,25,10,10,35300462,900,140
182273,-80412902,43430463,1,35300463,3530,35,3530013,ON,N,472,475,10,20,30,40,5,5,10,10,10,40,15,15,20,25,55,55,40,45,30,20,10,0,5,35300463,450,65
182713,-80385640,43424278,1,35300464,3530,35,3530010,ON,N,448,450,15,20,20,25,5,0,0,10,5,40,15,20,20,30,35,40,45,35,30,20,20,10,5,35300464,380,85
182761,-80373274,43401649,0,35300466,3530,35,3530010,ON,N,572,575,20,15,30,35,5,5,5,10,10,30,65,40,35,35,50,60,45,40,35,25,10,0,5,35300466,535,75
182689,-80388611,43391301,3,35300469,3530,35,3530010,ON,N,619,625,60,50,40,45,10,10,5,5,15,55,40,40,35,40,35,40,40,30,20,20,15,5,10,35300469,595,70
182721,-80377023,43393605,0,35300470,3530,35,3530010,ON,N,346,350,15,15,25,30,5,5,10,10,5,20,20,30,20,25,35,20,20,10,5,0,15,15,30,35300470,320,65
182737,-80375037,43395701,1,35300471,3530,35,3530010,ON,N,798,800,55,60,60,60,10,10,10,15,15,75,60,65,70,50,65,55,50,30,15,10,5,5,5,35300471,815,40
182729,-80376107,43396488,0,35300472,3530,35,3530010,ON,N,420,420,25,30,25,30,10,5,5,0,5,40,30,30,30,30,45,25,30,20,15,10,5,0,0,35300472,415,30
182665,-80407881,43394983,0,35300473,3530,35,3530013,ON,N,655,655,15,20,30,25,0,5,10,5,5,50,30,25,15,35,35,60,70,70,60,40,50,20,5,35300473,505,175
182753,-80364829,43393568,1,35300476,3530,35,3530010,ON,N,509,505,15,35,35,50,10,15,10,5,10,35,15,20,30,50,45,45,35,40,20,10,15,10,10,35300476,500,65
182769,-80361201,43389867,0,35300477,3530,35,3530010,ON,N,491,495,20,25,30,30,5,10,5,10,10,25,25,20,40,35,40,35,50,35,25,20,10,10,10,35300477,450,75
182777,-80359534,43393016,3,35300478,3530,35,3530010,ON,N,480,480,30,30,30,40,10,10,10,5,5,30,35,30,45,35,50,40,30,25,15,10,5,5,5,35300478,490,40
182825,-80354704,43391582,2,35300479,3530,35,3530010,ON,N,490,490,20,25,35,35,10,5,5,5,0,15,35,30,25,35,40,40,40,25,25,20,20,10,10,35300479,425,85
182849,-80353424,43393294,0,35300480,3530,35,3530010,ON,N,562,560,25,15,20,25,0,10,5,5,10,40,40,30,30,40,55,55,45,35,25,20,25,20,5,35300480,485,95
182857,-80350300,43395833,2,35300481,3530,35,3530010,ON,N,484,480,20,30,30,25,5,5,5,5,5,25,25,35,35,45,60,45,35,25,20,10,5,0,0,35300481,460,35
182801,-80355343,43397026,3,35300482,3530,35,3530010,ON,N,389,385,15,20,25,40,5,15,5,10,5,25,30,20,20,35,30,15,15,15,10,25,10,10,20,35300482,345,75
182793,-80360721,43397348,1,35300483,3530,35,3530010,ON,N,929,930,35,15,30,35,5,5,5,10,10,55,70,60,60,50,45,60,50,75,55,55,85,60,50,35300483,675,305
182785,-80363218,43395749,0,35300484,3530,35,3530010,ON,N,498,500,30,25,35,25,0,10,5,0,5,25,25,25,35,45,50,35,45,25,20,15,15,15,15,35300484,445,80
182809,-80358287,43400102,2,35300485,3530,35,3530010,ON,N,559,555,30,35,45,40,10,5,10,10,10,35,25,30,30,45,50,45,40,35,25,20,20,10,5,35300485,530,80
182873,-80354566,43401374,1,35300486,3530,35,3530010,ON,N,433,430,20,20,20,20,5,5,0,5,5,45,45,30,20,35,30,40,45,30,10,5,10,5,5,35300486,420,35
182889,-80348795,43401571,3,35300487,3530,35,3530010,ON,N,588,585,40,25,20,25,5,5,5,5,5,15,45,50,50,40,45,50,45,35,35,20,25,20,10,35300487,510,110
182865,-80349673,43399190,0,35300488,3530,35,3530010,ON,N,448,450,25,25,20,30,5,5,5,5,5,30,40,25,35,30,35,35,30,30,15,15,10,10,10,35300488,415,60
183761,-80344200,43401871,2,35300489,3530,35,3530010,ON,N,1174,1175,80,95,90,60,15,15,15,5,10,45,55,70,75,80,65,45,40,35,25,30,40,75,165,35300489,895,335
183753,-80334834,43394672,0,35300492,3530,35,3530010,ON,N,563,560,35,30,25,30,5,5,5,5,5,30,30,35,35,30,55,35,45,45,25,35,20,15,10,35300492,485,105
183745,-80338532,43396572,2,35300493,3530,35,3530010,ON,N,346,345,5,20,10,25,5,5,0,0,10,20,25,20,15,15,25,25,55,35,20,15,5,5,0,35300493,315,45
183729,-80342071,43394869,3,35300494,3530,35,3530010,ON,N,634,635,25,30,30,30,10,5,5,5,5,35,40,25,40,45,50,50,50,50,45,25,25,15,15,35300494,530,125
183721,-80345280,43393036,1,35300495,3530,35,3530010,ON,N,424,425,25,20,30,25,5,5,10,10,5,30,15,25,30,35,35,40,30,25,20,20,10,5,10,35300495,400,65
182841,-80347506,43390281,3,35300496,3530,35,3530010,ON,N,517,520,25,20,15,30,5,5,10,0,5,35,50,40,35,35,50,45,40,25,20,25,5,5,5,35300496,470,60
182817,-80355167,43389128,3,35300498,3530,35,3530010,ON,N,557,555,30,35,30,40,5,5,5,15,5,25,35,40,40,40,35,45,40,40,25,15,15,10,10,35300498,510,75
183217,-80327234,43383472,0,35300500,3530,35,3530010,ON,N,1562,1560,35,30,35,60,15,5,10,10,20,80,85,65,70,70,90,90,115,155,145,175,120,85,70,35300500,1040,595
183233,-80318125,43380095,1,35300501,3530,35,3530010,ON,N,584,585,35,45,45,45,10,10,10,10,5,35,50,45,45,45,40,50,45,20,15,20,10,0,5,35300501,590,50
183241,-80314427,43379391,3,35300502,3530,35,3530010,ON,N,484,485,30,30,30,35,5,10,5,5,10,30,50,35,40,45,35,50,25,10,15,5,5,0,5,35300502,480,30
183249,-80314935,43383293,2,35300503,3530,35,3530010,ON,N,1054,1055,75,75,110,85,20,10,25,15,15,60,65,75,75,85,80,70,60,45,30,25,15,10,10,35300503,1045,90
183537,-80309955,43380970,0,35300504,3530,35,3530010,ON,N,740,740,40,45,40,60,10,20,10,15,5,50,45,55,50,55,45,65,50,40,40,30,25,10,5,35300504,700,110
183545,-80307990,43382644,3,35300505,3530,35,3530010,ON,N,429,430,25,40,25,30,5,10,5,5,5,30,30,30,30,25,40,30,30,25,20,15,5,5,0,35300505,420,45
183785,-80316960,43386064,3,35300507,3530,35,3530010,ON,N,383,385,20,35,35,25,10,5,5,5,5,25,35,30,30,30,35,35,20,15,15,5,5,0,0,35300507,400,25
183897,-80307029,43391945,0,35300508,3530,35,3530010,ON,N,658,660,75,65,55,65,15,15,15,10,15,40,35,50,55,70,50,30,20,20,10,15,0,0,0,35300508,700,25
183913,-80303612,43388839,4,35300510,3530,35,3530010,ON,N,748,750,55,55,50,65,15,10,20,10,15,45,65,60,65,50,65,45,45,25,20,15,10,5,0,35300510,760,50
183905,-80304626,43385695,0,35300511,3530,35,3530010,ON,N,409,405,20,25,30,35,10,10,5,5,5,20,25,25,25,30,50,25,45,15,5,10,10,5,5,35300511,405,35
183569,-80302685,43381867,2,35300512,3530,35,3530010,ON,N,831,830,70,50,70,70,15,15,15,15,10,65,75,55,60,60,75,45,40,45,35,15,5,5,0,35300512,850,60
183577,-80298605,43380969,0,35300513,3530,35,3530010,ON,N,605,605,35,40,45,70,15,10,15,20,10,45,35,35,25,40,45,55,40,35,25,10,10,10,15,35300513,615,70
183633,-80297041,43382658,1,35300514,3530,35,3530010,ON,N,305,305,10,20,20,20,0,5,5,5,10,25,15,10,15,30,30,25,20,30,20,10,0,0,0,35300514,295,30
183937,-80295171,43385555,4,35300515,3530,35,3530010,ON,N,641,645,20,25,55,70,10,20,15,15,10,80,25,20,25,45,75,65,45,35,25,10,10,10,5,35300515,655,60
183921,-80299474,43388458,3,35300516,3530,35,3530010,ON,N,811,810,45,50,70,70,10,15,15,15,10,75,55,45,45,65,65,80,60,40,25,15,5,10,0,35300516,830,55
183953,-80292578,43387496,1,35300517,3530,35,3530010,ON,N,641,640,15,40,75,75,10,15,15,15,20,55,25,20,35,60,75,70,40,20,20,10,5,0,5,35300517,680,40
183969,-80288694,43387405,0,35300518,3530,35,3530010,ON,N,542,545,35,50,45,60,5,15,10,15,10,35,45,45,40,30,50,35,30,25,5,5,10,0,0,35300518,580,20
183977,-80286281,43387789,3,35300519,3530,35,3530010,ON,N,433,430,20,30,40,45,10,15,10,10,10,30,20,10,30,30,55,45,25,15,10,10,5,5,0,35300519,450,30
183641,-80289490,43383777,2,35300520,3530,35,3530010,ON,N,613,610,30,30,40,70,20,15,15,10,15,45,25,25,35,30,60,60,45,45,25,20,10,5,5,35300520,615,65
184073,-80299528,43418049,3,35300525,3530,35,3530010,ON,N,884,885,45,45,70,80,20,10,15,15,15,60,45,35,45,65,90,80,50,45,40,15,30,15,20,35300525,830,120
184081,-80298877,43419395,2,35300526,3530,35,3530010,ON,N,475,475,20,20,35,50,10,10,10,10,10,35,20,10,20,40,50,45,50,35,20,5,5,5,0,35300526,480,35
184057,-80303342,43420053,1,35300527,3530,35,3530010,ON,N,502,505,25,35,25,45,10,5,10,5,10,50,30,30,30,35,60,40,50,30,10,5,5,0,0,35300527,525,20
184097,-80298212,43423170,0,35300528,3530,35,3530010,ON,N,752,750,20,50,60,75,15,10,20,10,20,65,35,20,40,45,95,80,65,50,30,10,5,5,5,35300528,775,55
184089,-80300198,43424860,3,35300529,3530,35,3530010,ON,N,344,340,10,20,25,20,0,5,5,5,5,20,15,15,25,20,30,30,30,40,20,10,10,0,10,35300529,320,50
184161,-80297339,43426310,1,35300530,3530,35,3530010,ON,N,486,485,25,25,30,45,10,5,10,10,10,35,35,30,35,30,45,50,30,35,10,15,10,0,5,35300530,495,40
184113,-80302211,43428413,2,35300531,3530,35,3530010,ON,N,348,345,15,20,10,15,5,0,0,0,5,15,15,20,20,25,20,35,35,30,20,10,15,15,15,35300531,285,75
184129,-80308090,43442787,2,35300537,3530,35,3530010,ON,N,3000,3005,380,255,185,105,30,15,20,15,20,155,350,430,340,200,170,100,90,90,75,40,10,10,10,35300537,2950,145
183865,-80317762,43440243,3,35300538,3530,35,3530010,ON,N,596,595,35,35,50,50,10,10,10,15,15,45,25,45,40,65,65,50,35,25,15,10,5,0,0,35300538,625,30
183857,-80318065,43438298,0,35300539,3530,35,3530010,ON,N,464,460,15,30,25,40,10,10,10,5,10,30,20,25,40,35,45,45,45,35,10,10,5,5,5,35300539,475,35
183849,-80318747,43435717,1,35300540,3530,35,3530010,ON,N,468,465,35,20,30,25,0,10,5,10,5,35,35,25,30,45,35,35,40,35,20,5,15,5,5,35300540,455,50
183841,-80322712,43436731,2,35300541,3530,35,3530010,ON,N,296,295,15,15,30,25,5,10,5,10,5,20,25,25,20,25,20,20,30,15,5,5,5,0,0,35300541,320,15
184241,-80321494,43454542,0,35300542,3530,35,3530010,ON,N,1117,1115,75,70,65,90,20,15,15,15,25,70,120,90,90,55,100,95,65,60,25,25,5,5,5,35300542,1135,65
183873,-80316064,43443215,1,35300543,3530,35,3530010,ON,N,379,375,15,15,35,50,10,15,10,10,10,15,20,25,20,35,40,35,25,20,10,5,5,0,5,35300543,405,25
183809,-80326521,43430538,3,35300544,3530,35,3530010,ON,N,518,515,30,25,25,45,10,5,5,10,10,30,30,30,25,45,65,40,40,50,25,10,5,5,0,35300544,520,45
183801,-80325572,43419346,1,35300545,3530,35,3530010,ON,N,561,560,30,35,35,30,10,5,5,10,5,40,45,40,35,30,50,50,55,20,15,15,20,15,0,35300545,530,65
183817,-80316356,43420716,2,35300547,3530,35,3530010,ON,N,695,695,40,50,30,45,5,10,10,10,10,45,45,30,50,35,50,55,55,55,40,25,20,15,10,35300547,630,110
184017,-80312779,43423455,1,35300548,3530,35,3530010,ON,Y,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35300548,0,0
184033,-80308403,43424725,3,35300549,3530,35,3530010,ON,N,402,400,20,15,30,20,10,5,5,5,5,25,15,20,15,35,40,40,35,30,25,20,10,15,5,35300549,370,75
184065,-80305776,43423144,2,35300550,3530,35,3530010,ON,N,452,450,25,15,15,35,5,10,10,0,10,25,25,25,15,15,30,50,45,55,40,15,0,10,0,35300550,410,65
184025,-80308008,43419534,0,35300551,3530,35,3530010,ON,N,502,505,20,25,30,45,0,10,10,10,15,45,30,15,30,40,50,45,40,30,25,5,10,0,5,35300551,490,45
184105,-80305876,43427118,1,35300552,3530,35,3530010,ON,N,375,375,15,20,30,25,5,0,5,5,5,20,20,15,20,30,35,30,40,30,25,10,5,0,0,35300552,350,40
184041,-80311058,43429115,2,35300553,3530,35,3530010,ON,N,429,430,35,25,25,20,5,10,0,5,5,40,35,35,30,35,40,40,20,15,10,5,5,0,0,35300553,420,20
184049,-80306739,43431861,0,35300554,3530,35,3530010,ON,N,596,590,30,30,35,25,5,5,5,0,10,60,45,45,45,40,55,45,35,30,35,20,10,5,5,35300554,545,75
183833,-80315224,43426088,3,35300555,3530,35,3530010,ON,N,437,435,35,20,15,35,10,0,10,0,5,25,30,35,25,30,40,25,35,20,25,10,15,5,5,35300555,395,60
183825,-80317458,43427142,0,35300556,3530,35,3530010,ON,N,449,450,35,30,30,25,5,5,5,0,5,35,45,30,30,25,35,25,30,25,15,15,5,0,5,35300556,420,40
183793,-80318317,43401451,2,35300557,3530,35,3530010,ON,N,1402,1400,55,55,70,70,10,20,15,15,15,75,85,75,75,95,100,110,85,115,100,80,65,55,30,35300557,1140,330
183737,-80335031,43389414,1,35300558,3530,35,3530010,ON,N,747,745,35,25,25,40,10,10,5,5,5,30,30,40,60,55,40,65,65,55,45,50,35,25,25,35300558,600,180
182897,-80348580,43408568,0,35300559,3530,35,3530010,ON,N,649,650,20,15,20,10,5,5,5,5,0,25,35,25,30,25,40,35,50,35,50,45,50,50,80,35300559,385,275
182881,-80350070,43404385,4,35300560,3530,35,3530010,ON,N,425,425,20,20,20,30,5,5,0,15,5,30,30,25,25,35,35,30,35,25,20,10,15,10,5,35300560,390,60
182905,-80356644,43436768,2,35300561,3530,35,3530010,ON,N,562,560,15,25,25,40,5,5,10,5,15,40,20,20,15,30,45,50,40,45,25,15,30,25,30,35300561,450,125
182641,-80430222,43469252,2,35300563,3530,35,3530013,ON,N,1203,1205,55,80,100,115,20,25,20,25,30,75,75,70,70,100,185,105,55,40,25,25,15,15,5,35300563,1245,85
182657,-80427278,43459427,1,35300564,3530,35,3530013,ON,N,649,650,35,45,55,50,10,10,10,5,10,40,45,40,45,60,60,60,45,20,15,10,15,0,0,35300564,645,40
182617,-80434089,43462235,3,35300565,3530,35,3530013,ON,N,807,810,35,35,55,70,10,20,15,15,15,70,30,40,35,65,90,65,55,50,40,35,15,15,5,35300565,770,110
182609,-80433795,43457663,2,35300566,3530,35,3530013,ON,N,312,310,0,15,15,25,5,5,5,10,5,30,20,5,10,15,35,30,35,30,20,5,15,5,0,35300566,295,45
182577,-80439280,43463465,1,35300567,3530,35,3530013,ON,N,549,550,20,30,25,45,10,5,10,5,15,35,25,30,35,25,55,50,40,50,35,20,10,15,5,35300567,510,85
182633,-80442092,43467525,0,35300568,3530,35,3530013,ON,N,814,815,25,25,50,60,10,15,10,10,15,55,50,25,40,50,65,70,80,65,60,35,25,25,10,35300568,720,155
182625,-80445111,43467768,1,35300569,3530,35,3530013,ON,N,311,310,10,20,25,30,0,10,10,5,10,20,15,15,10,20,25,30,25,15,15,15,10,5,5,35300569,295,50
182393,-80467765,43479560,3,35300573,3530,35,3530013,ON,N,747,750,55,40,60,50,15,10,5,10,10,35,50,55,55,70,70,60,45,35,15,20,20,10,5,35300573,730,70
182385,-80472150,43480201,0,35300574,3530,35,3530013,ON,N,727,730,60,60,45,60,15,15,10,10,15,30,50,75,65,70,55,50,30,25,25,10,15,5,0,35300574,740,55
182505,-80466555,43483314,1,35300575,3530,35,3530013,ON,N,367,365,15,15,15,20,5,10,5,0,10,30,20,25,25,20,40,35,35,15,25,15,10,5,5,35300575,340,60
182497,-80474654,43494119,2,35300576,3530,35,3530013,ON,N,1582,1580,125,145,125,95,20,25,25,15,20,90,55,95,145,165,170,100,85,75,50,20,15,10,10,35300576,1575,105
179721,-80497379,43501067,3,35300579,3530,35,3530016,ON,N,650,650,10,30,60,100,25,20,10,20,25,65,10,10,15,50,80,85,50,25,25,10,10,5,5,35300579,690,55
179697,-80502693,43501062,0,35300580,3530,35,3530016,ON,N,733,735,10,25,55,85,20,15,25,5,20,55,20,20,30,55,65,90,75,55,30,15,15,15,5,35300580,725,80
179649,-80504003,43496408,2,35300581,3530,35,3530016,ON,N,438,440,10,20,30,35,10,5,5,10,10,20,40,25,35,25,40,35,45,30,15,10,5,10,5,35300581,430,45
179241,-80514447,43500775,1,35300582,3530,35,3530016,ON,N,1184,1180,35,70,85,85,10,10,20,20,25,70,55,35,55,65,95,110,115,105,85,55,35,20,15,35300582,1065,210
179633,-80510576,43496629,3,35300583,3530,35,3530016,ON,N,404,405,20,20,15,30,5,5,5,10,5,20,15,20,20,30,25,25,25,50,40,15,15,10,5,35300583,345,85
179225,-80517712,43495360,2,35300584,3530,35,3530016,ON,N,603,605,30,25,35,45,10,5,5,10,15,55,25,25,30,30,45,65,70,55,30,15,10,10,0,35300584,580,65
179193,-80522872,43495515,1,35300587,3530,35,3530016,ON,N,250,250,20,5,5,10,5,0,0,0,0,15,40,25,15,15,25,30,20,10,0,5,5,0,0,35300587,240,10
179201,-80522356,43498674,0,35300588,3530,35,3530016,ON,N,436,435,15,30,30,45,5,10,10,10,10,25,20,25,35,40,40,35,30,15,15,15,10,5,0,35300588,430,45
179185,-80527207,43499485,2,35300589,3530,35,3530016,ON,N,950,950,50,55,25,55,5,15,10,10,15,105,100,70,50,60,60,80,80,40,35,30,30,15,15,35300589,885,125
179233,-80519418,43505110,3,35300590,3530,35,3530016,ON,N,443,440,15,15,30,45,5,10,10,10,10,30,25,10,20,25,30,55,45,45,25,10,10,5,5,35300590,435,55
179177,-80528816,43508366,0,35300591,3530,35,3530016,ON,N,964,965,55,35,55,70,15,10,10,20,15,95,135,70,55,65,70,75,65,45,30,15,15,10,5,35300591,960,75
177681,-80566173,43487228,3,35300598,3530,35,3530016,ON,N,291,290,15,20,10,20,5,5,5,5,5,20,15,20,10,10,25,25,20,35,25,10,5,5,5,35300598,270,50
177689,-80563430,43486509,2,35300599,3530,35,3530016,ON,N,481,480,30,35,25,35,5,5,5,10,10,40,25,35,35,20,35,45,45,30,20,15,10,5,5,35300599,470,55
177697,-80560643,43488633,0,35300600,3530,35,3530016,ON,N,503,500,20,30,20,35,5,5,10,10,10,35,35,35,40,30,40,30,40,40,25,15,20,10,0,35300600,470,70
183697,-80273142,43360085,0,35300608,3530,35,3530010,ON,N,1429,1430,105,85,65,95,20,15,20,20,15,115,125,110,90,110,115,95,90,70,45,40,35,15,10,35300608,1360,145
183601,-80290905,43352606,1,35300611,3530,35,3530010,ON,N,715,715,40,35,30,35,5,5,5,5,10,50,40,45,35,40,45,50,45,40,30,50,40,35,35,35300611,560,190
